Id,3plantas,AgeOfHouse,CP_50010,CP_50011,CP_50014,CP_50015,CP_50017,CP_60061,CP_60118,CP_60406,CP_60646,CP_60706,CP_60936,CP_61528,CP_61615,CP_61705,CP_61874,CP_62040,CP_62447,CP_62801,CatParcela_Residencial especial,CatParcela_Residencial tipo 1,CatParcela_Terciario,Estado,Precio,ProxCallePrincipal,ProxCarretera,ProxViasTren,RatingEstrellas,SinGaraje,Superficie,Tipo_Casa baja,Tipo_Chalet adosado,Tipo_Dúplex,Tipo_Piso alto,YearsSinceReform,aseos+hab*rating,postal_group_5,postal_group_6,region_50,region_60,region_61,region_62,synth4,synth5,synth6,synth7
197,-0.14990794721440445,-1.1785878545043682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,584130,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.11172871586830029,0,0,0,0,-1.064113521913967,0.8240262942732487,1,0,1,0,0,0,0.5607787040579981,0.6409774861453355,-0.10119471202044948,0.4330254385270605
198,-0.14990794721440445,1.7872933073382753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4311471403088007,457757,-0.250272964689376,5.41052005566258,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,1.2904784459249163,0,0,0,0,-0.23128216642676838,1.8234097535493845,1,0,1,0,0,0,2.181514401941908,0.7544619710907133,1.2778639091329218,1.7339080508591107
199,-0.14990794721440445,1.9872403519568806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,180094,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,4.103691717744629,-0.4531130412844328,0,0,0,0,1.7283210229548758,-0.45241396559429203,0,1,0,0,1,0,-0.7916868014873989,-0.06829384319001328,-0.7311106765989012,-0.6574547801728338
200,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,476038,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,-0.09640244973941269,0,0,0,0,-0.9661333624448849,1.0318188947168012,0,1,0,1,0,0,0.6665272620471112,0.7742259363405319,-0.06822991223319169,0.5359787654276591
201,-0.14990794721440445,-1.0452898247586313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5293531010467963,233110,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,-0.2434393391882407,-0.18796392148048385,0,0,0,0,-0.9171432827103438,-1.1450559670728022,0,1,0,0,1,0,-0.8363807928073987,-1.40243739724079,-0.2748345667330353,-0.9272709661863583
202,-0.14990794721440445,-0.17885263141134225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3724409382152081,308862,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.049612538191467215,0,0,0,0,0.40558887012226597,0.022540549705258005,0,1,0,0,0,1,0.27435047754233016,0.4039605931439094,0.35536308337518635,0.38046919228169435
203,-0.14990794721440445,1.5873462627196702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,218165,-0.250272964689376,5.41052005566258,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.3234292509630762,0,0,0,0,1.7283210229548758,-0.3930446511818481,0,1,0,0,1,0,-0.44840051897819116,-0.003088507120155684,-0.3057007204063231,-0.3232099480997972
204,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,268341,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.5479189656706347,0,0,0,1,-0.9171432827103438,-0.9273684808938418,0,1,0,1,0,0,-1.4502689477083557,-1.0506125911980737,-1.4482787526265815,-1.5250323992066168
205,-0.14990794721440445,0.8208825916816836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,190484,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.6301054783150203,0,0,0,0,1.7283210229548758,-0.8581042807459908,0,1,0,0,1,0,-1.689822132347088,-0.2628999122421785,-1.2709414473112695,-1.340695442900987
206,-0.14990794721440445,-0.6120712280849868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,312568,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.1016223401942021,0,0,0,0,-0.23128216642676838,-0.2842009080923678,0,1,0,1,0,0,0.293843117455005,-0.2628999122421785,0.31073430866128854,0.173143403796759
207,-0.14990794721440445,0.3210149801351707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,269522,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,0.2612701597410823,0,0,0,0,1.1404400661403824,-0.4128344226526626,1,0,1,0,0,0,0.3917947567187541,-0.39846017820566904,0.5668850534204958,0.26850716369811684
208,-0.14990794721440445,0.3876639950080391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,253933,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,-0.2434393391882407,0.1578815263227034,0,0,0,0,1.2384202256094647,-1.0263173382479147,1,0,1,0,0,0,-0.22683731138465785,-1.2032368577724941,0.40523607950479484,-0.3337905531752181
209,-0.14990794721440445,-0.5454222132121184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,518816,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.3218207003856721,0,0,0,0,-0.18229208669222727,1.1010830948646533,1,0,1,0,0,0,1.2077755007432707,0.816818869642173,0.6551975978904018,1.0629138798779594
210,-0.14990794721440445,0.2543659652623023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,261137,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.2139006795447552,0,0,0,0,1.0424599066713003,-0.3930446511818481,1,0,1,0,0,0,-0.2389385737250976,0.3139887207623742,0.2646614846955906,0.07206510814684286
211,-0.14990794721440445,1.554021755283236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3724409382152081,176492,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,4.103691717744629,-0.44574700199417977,0,0,0,0,1.7283210229548758,-0.8581042807459908,0,1,0,0,1,0,-1.0898424629404617,-0.5783581548641502,-0.7040426289664845,-0.9477703145608539
212,-0.14990794721440445,-1.2452368693772367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5293531010467963,309704,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.023760664062678998,0,0,0,0,-1.1620936813830494,-0.3930446511818481,0,1,0,0,1,0,0.058761895651707426,-0.37702384925785587,0.08025684140987924,-0.05572920041324357
213,-0.14990794721440445,-1.2452368693772367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5293531010467963,437557,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.17973017973862618,0,0,0,0,-1.1620936813830494,1.1010830948646533,1,0,1,0,0,0,0.5596841886500055,0.816818869642173,-0.2552491572086323,0.4319598517093593
214,-0.14990794721440445,-0.7786937652671578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,303872,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,0.25207440006374976,0,0,0,0,-0.47623256509947387,-0.8581042807459908,0,1,0,1,0,0,0.037377342899295674,-0.9500422192960132,0.553083988113948,-0.07654914661034651
215,-0.14990794721440445,-0.17885263141134225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,269326,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.018294610194988598,0,0,0,0,0.40558887012226597,-0.3930446511818481,0,1,0,1,0,0,0.11617319445131635,0.3139887207623742,0.763573975159107,0.4178061620501206
216,-0.14990794721440445,0.48763751731734173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,261895,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.059600547933308455,0,0,0,0,-0.525222644834015,-0.7096809947148816,1,0,1,0,0,0,-0.22472737342855603,-0.37702384925785587,0.3350839890166097,-0.10543458677291662
217,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,378198,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.19637686264169485,0,0,0,0,-0.9171432827103438,0.8240262942732487,0,1,0,1,0,0,0.4227671920804444,0.6409774861453355,-0.29506988314504445,0.29866120537560864
218,-0.14990794721440445,1.554021755283236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4311471403088007,208425,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,-0.2434393391882407,-0.06879630761064101,0,0,0,0,1.7283210229548758,-1.065896881189544,0,1,0,0,1,0,-0.5631063302729847,-1.7176608189254183,-0.4099874429299968,-0.9381599576256844
219,-0.14990794721440445,1.0874786511731573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0778230560012214,560994,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.4353765429652453,0,0,0,0,-1.015123442179426,0.8240262942732487,0,1,0,0,0,1,1.2093375321443818,1.8577853570805911,1.8627861899932536,1.7940219781958613
220,-0.14990794721440445,-1.1119388396314998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5293531010467963,325767,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.6730378865726796,0,0,0,1,-1.015123442179426,-0.2842009080923678,0,1,0,0,1,0,-1.4531952277896112,-0.2628999122421785,-2.1433819026278713,-1.5278819727199888
221,-0.14990794721440445,-1.1452633470679339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,399125,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.14905878438407688,0,0,0,0,-1.015123442179426,-0.2842009080923678,0,1,0,1,0,0,-0.05840214414004308,-0.2628999122421785,-0.18412017079280338,-0.1698001942045264
222,-0.14990794721440445,-1.0119653173221972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,346335,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.22984942786718537,0,0,0,0,-0.8191631232412616,0.3787564361799206,0,1,0,1,0,0,0.1672585666879385,0.32316221208340984,-0.3779233480988512,0.049902429879012035
223,-0.14990794721440445,-0.11220361653847385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,350427,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.06867794167838397,0,0,0,0,0.5035690295913482,0.43812575059236414,1,0,1,0,0,0,0.6443898524633845,0.7445094582333301,0.5795476145200468,0.7407309905563259
224,-0.14990794721440445,0.021094413207262935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,167973,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,-0.2434393391882407,-0.01675302361113218,0,0,0,0,0.6995293485295125,-1.5408513964890937,1,0,1,0,0,0,-1.1129274558753601,-1.8863025598510665,0.4205041566846153,-0.970248860709613
225,-0.14990794721440445,-1.0452898247586313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,668860,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,2.8014411283349827,-0.2434393391882407,0.24366145890253876,0,0,0,0,-0.8681532029758027,1.4671938670747227,0,1,0,1,0,0,1.2566436285126177,1.0285754208229858,0.5403639688107837,1.11048926657093
226,-0.14990794721440445,0.021094413207262935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5293531010467963,193948,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.7895740984425473,1,0,0,0,0.6995293485295125,-0.3633599939756265,0,1,0,0,1,0,-2.247581912192327,-0.3452760425993775,-3.187006590218998,-2.3015301880335852
227,-0.14990794721440445,-0.7786937652671578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,543165,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.06493880432035481,0,0,0,0,-0.47623256509947387,1.0318188947168012,0,1,0,1,0,0,0.713388963175069,0.7742259363405319,-0.0023990903125523538,0.5816016320882088
228,-0.14990794721440445,0.05441892064369713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3724409382152081,190900,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.7730122994749618,1,0,0,0,0.7485194282640537,-0.5711525944191794,0,1,0,0,1,0,-2.2569201126446825,-0.2051442707355602,-2.6699746722295874,-2.0843459741992825
229,-0.14990794721440445,0.15439244295299973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,208134,3.9916416910627603,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.1901520407062697,0,0,0,0,0.895489667467677,-1.2044252814852459,1,0,1,0,0,0,-0.9078123991171464,-1.5096416007590645,-0.28007561006134013,-0.9968229852061127
230,-0.14990794721440445,-1.1119388396314998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5293531010467963,333348,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.6579662722502412,0,0,0,1,-1.015123442179426,0.13138429279473834,0,1,0,0,1,0,-1.1426655991817594,0.12319875099662699,-2.0438987649235214,-1.2255017423107069
231,-0.14990794721440445,0.42098850244447333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,246431,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.16921400328711245,0,0,0,0,1.2874103053440058,-0.3930446511818481,1,0,1,0,0,0,-0.1624700636418598,-0.003088507120155684,0.0959989523303954,-0.044819664538175465
232,-0.14990794721440445,-0.7786937652671578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,697866,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,0.38964296483664473,0,0,0,0,-0.525222644834015,2.06088701119916,0,1,0,1,0,0,1.592218644206563,1.332009269562857,0.7492068559376194,1.4371855525825674
233,-0.14990794721440445,-0.012230094229171262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5293531010467963,184077,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.7895740984425473,1,0,0,0,0.6505392687949715,-0.5711525944191794,0,1,0,0,1,0,-2.392762649215924,-0.5783581548641502,-3.187006590218998,-2.442944202986342
234,-0.14990794721440445,-0.14552812397490805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,213462,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.0036054451596434275,0,0,0,0,0.4545789498568071,-0.8581042807459908,0,1,0,1,0,0,-0.27133528249747335,-0.5783581548641502,0.44591874609061727,-0.15081316558374072
235,-0.14990794721440445,-1.0119653173221972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,360488,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.24886342941539297,0,0,0,0,-0.8191631232412616,0.7943416370670264,0,1,0,1,0,0,0.31682597258768486,0.6212290833045424,-0.42675286734946566,0.19551909822002195
236,-0.14990794721440445,0.021094413207262935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3329411795708053,161184,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.7895740984425473,0,0,0,1,0.6995293485295125,-0.5711525944191794,0,1,0,0,1,0,-2.392762649215924,-1.6149168482099716,-4.100581564835997,-3.076886394537398
237,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,308871,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.16807278593228459,0,0,0,0,-0.9171432827103438,-0.0764083076488149,0,1,0,1,0,0,0.035946693527632835,-0.0609475307033485,-0.22788113879022165,-0.07794202428690912
238,-0.14990794721440445,-0.7120447503942894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,323857,-0.250272964689376,-0.18464029145487607,11.129959568659675,0.6325834805917703,-0.2434393391882407,-0.10849369477155656,0,0,0,0,-0.8681532029758027,0.6162336938296951,1,0,1,0,0,0,0.47780686567363395,1.193855975912007,0.508460285761654,0.7698882505164235
239,-0.14990794721440445,-1.1785878545043682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,595608,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,0.11730700516179589,0,0,0,0,-1.064113521913967,0.4777052935339935,0,1,0,1,0,0,0.7229524222767837,0.3980814788576423,0.3375857920227357,0.5909122611666695
240,-0.14990794721440445,0.8875316065545521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4311471403088007,188153,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.1708739558032258,0,0,0,0,1.7283210229548758,-0.21493670794451683,0,1,0,0,1,0,-0.05098635128092778,-0.6500231328217476,-0.6340526916785617,-0.4395505602313281
241,-0.14990794721440445,-1.2119123619408023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5293531010467963,437082,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,-0.1481816503840852,0,0,0,0,-1.1131036016485083,1.0318188947168012,1,0,1,0,0,0,0.5854489185858623,0.7742259363405319,-0.18212700227448045,0.4570435929279087
242,-0.14990794721440445,0.8875316065545521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0778230560012214,206964,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,4.103691717744629,-0.596812112508883,0,0,0,0,-0.5742127245685561,-1.3528485675163553,0,1,0,0,1,0,-2.0973627949481175,-0.6138834931776904,-0.6363366448242196,-1.4256896532565053
243,-0.14990794721440445,2.387134441194091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4311471403088007,153884,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.4986674199936803,0,0,0,0,1.7283210229548758,-1.0560019954541364,0,1,0,0,1,0,-1.4243778285604056,-1.7015215591856496,-1.6342944977598717,-1.7767763622965167
244,-0.14990794721440445,-0.27882615372064484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,207801,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.00620336516284472,0,0,0,1,0.2586186309186427,-0.3930446511818481,1,0,1,0,0,0,0.09993003891549256,-0.003088507120155684,0.4646473112078218,0.21065485859335617
245,-0.14990794721440445,-0.7453692578307236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,341340,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.15869782683559883,0,0,0,0,-0.8191631232412616,1.308875695308205,1,0,1,0,0,0,0.6703823674889897,0.939624815869849,-0.20617093970775854,0.539731960760788
246,-0.14990794721440445,-0.5454222132121184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,470418,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.025514932062662345,0,0,0,0,-0.13330200695768618,0.4084410933861422,1,0,1,0,0,0,0.5050479644675762,0.3459213162940361,0.07681223126015489,0.37876762177710566
247,6.664089653440344,2.053889366829749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176029016739217,266862,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.13574143806162195,0,1,0,0,1.7283210229548758,0.14127917853014543,0,1,0,0,1,0,0.20790996138711137,1.1013164448251325,0.6877207509475312,0.67286486493147
248,-0.14990794721440445,0.5876110396266443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,272706,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.05421937800110115,0,0,0,0,1.5323607040167113,-0.9867377953062854,1,0,1,0,0,0,-0.31443814198451425,-1.1408434557628397,0.22704651171155651,-0.41908060342760234
249,-0.14990794721440445,-1.0452898247586313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,337137,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.054832428646256745,0,0,0,0,-0.8681532029758027,0.8240262942732487,0,1,0,1,0,0,0.7952229804771703,0.6409774861453355,0.2281541614828572,0.6612720825801789
250,-0.14990794721440445,0.4543130098809075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2742349774772124,518816,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,12.995105446588632,0,0,0,0,-1.015123442179426,0.20064849294258896,0,1,0,0,0,1,3.88002233270821,0.8750273284983909,5.564599875083943,4.082065757428107
251,-0.14990794721440445,1.054154143736723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.23473521883281,127378,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-2.2592267163991795,4.103691717744629,-0.4680054561875181,0,0,0,0,0.9444797472022181,-1.550746282224501,0,1,0,0,0,1,-1.989198450043395,-4.038231595874272,-2.753992226309875,-3.187020112633564
252,-0.14990794721440445,-1.1452633470679339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,440151,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,-0.5205769068966992,0,0,0,1,-1.064113521913967,1.11097798060006,0,1,0,0,0,1,-0.1993172743409391,0.8228333306290859,-1.3266070746485414,-0.3069965863630461
253,-0.14990794721440445,-1.0786143321950656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,311563,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.20373347038356085,0,0,0,0,-0.9171432827103438,0.022540549705258005,1,0,1,0,0,0,0.031069223406387722,0.028766832252306015,-0.31295372726552795,-0.08269072152794987
254,-0.14990794721440445,0.2543659652623023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,295931,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.11751968657792303,0,0,0,0,-0.28027224616130947,0.20064849294258896,1,0,1,0,0,0,0.26730819651590393,0.8750273284983909,0.488834963290072,0.5649502768448446
255,-0.14990794721440445,0.48763751731734173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,241436,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.20075310109326644,0,0,0,0,1.385390464813088,-0.8581042807459908,1,0,1,0,0,0,-0.5738831541103782,-0.5783581548641502,0.02085084268372649,-0.44538605327440867
256,-0.14990794721440445,-0.9119917950128946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,448017,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.1711380391580621,0,0,0,0,-0.6721928840376383,0.8240262942732487,0,1,0,1,0,0,0.465502317478486,0.6409774861453355,-0.23503700410456185,0.3402670505269445
257,-0.14990794721440445,-1.0452898247586313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5293531010467963,373696,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.16649771735165422,0,0,0,0,-0.8681532029758027,0.20064849294258896,1,0,1,0,0,0,0.18871707130810883,0.18114371482328392,-0.224215212612803,0.07079419973662815
258,-0.14990794721440445,-1.1452633470679339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,380969,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,-0.16447936599683458,0,0,0,0,-1.015123442179426,1.308875695308205,0,1,0,1,0,0,0.6608735771555926,0.939624815869849,-0.21952849807395977,0.5304745351801895
259,-0.14990794721440445,-0.978640809885763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,416918,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.15279792174210616,0,0,0,0,-0.7701730435067206,0.6162336938296951,0,1,0,1,0,0,0.8273775932906825,0.4986518507597029,0.396898811186549,0.6925765078936454
260,-0.14990794721440445,0.520962024753776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,174692,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,0.17618816174188534,0,0,0,0,1.4343805445476292,-1.3528485675163553,0,1,0,0,1,0,-0.5857879332216192,-1.8044992218285083,0.4349421042735208,-0.68327709775286
